Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Full_Name
EMP1898,Heidi,Davis,40,Admin-Texas,Pending,2024-03-22,50869.61,heidi.davis@example.com,7269608436,Average,True,Admin,Texas,Heidi Davis
EMP1899,David,Williams,30,HR-California,Active,2023-08-19,85518.88,david.williams@example.com,6855078966,Excellent,True,HR,California,David Williams
EMP1900,Eva,Jones,30,DevOps-Florida,Pending,2024-03-10,90856.21,eva.jones@example.com,9352196262,Average,True,DevOps,Florida,Eva Jones
EMP1901,Heidi,Brown,30,DevOps-Florida,Active,2024-06-05,111008.63,heidi.brown@example.com,3556434368,Excellent,True,DevOps,Florida,Heidi Brown
EMP1902,Alice,Miller,25,Finance-Nevada,Inactive,2022-12-23,52289.99,alice.miller@example.com,7093170694,Poor,True,Finance,Nevada,Alice Miller
EMP1903,Eva,Davis,30,Sales-Illinois,Active,2024-06-01,97926.56,eva.davis@example.com,5607676163,Average,True,Sales,Illinois,Eva Davis
EMP1904,Frank,Williams,25,Sales-Nevada,Inactive,2024-12-23,53609.38,frank.williams@example.com,5345472238,Good,False,Sales,Nevada,Frank Williams
EMP1905,Heidi,Johnson,30,Cloud Tech-California,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,8983065030,Excellent,False,Cloud Tech,California,Heidi Johnson
EMP1906,David,Johnson,30,HR-New York,Pending,2020-08-20,95432.69,david.johnson@example.com,2198041846,Excellent,True,HR,New York,David Johnson
EMP1907,David,Williams,30,HR-California,Inactive,2022-10-28,97615.87,david.williams@example.com,2426423641,Average,False,HR,California,David Williams
EMP1908,Bob,Davis,35,HR-Florida,Inactive,2022-10-23,86867.78,bob.davis@example.com,8131909247,Poor,False,HR,Florida,Bob Davis
EMP1909,Eva,Miller,40,Sales-California,Pending,2023-11-20,106615.71,eva.miller@example.com,7623039110,Average,False,Sales,California,Eva Miller
EMP1910,Bob,Williams,30,Finance-Texas,Active,2022-03-11,112856.21,bob.williams@example.com,4281785227,Poor,False,Finance,Texas,Bob Williams
EMP1911,Bob,Jones,25,Admin-California,Active,2023-11-28,60356.78,bob.jones@example.com,2305248087,Poor,True,Admin,California,Bob Jones
EMP1912,David,Jones,30,DevOps-Texas,Inactive,2022-05-03,117870.22,david.jones@example.com,622072238,Excellent,False,DevOps,Texas,David Jones
EMP1913,Charlie,Johnson,40,HR-Florida,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,5947372131,Average,False,HR,Florida,Charlie Johnson
EMP1914,Bob,Brown,25,Admin-Illinois,Pending,2021-11-18,78818.42,bob.brown@example.com,9016204786,Average,False,Admin,Illinois,Bob Brown
EMP1915,Frank,Miller,40,Sales-Nevada,Pending,2022-12-21,108933.55,frank.miller@example.com,6886878598,Poor,True,Sales,Nevada,Frank Miller
EMP1916,Eva,Johnson,30,Admin-California,Active,2024-06-04,68200.52,eva.johnson@example.com,6486287202,Average,True,Admin,California,Eva Johnson
EMP1917,Eva,Brown,25,Admin-California,Inactive,2022-07-22,116934.97,eva.brown@example.com,1954196663,Good,True,Admin,California,Eva Brown
EMP1918,Charlie,Brown,30,HR-New York,Active,2024-09-14,99567.78,charlie.brown@example.com,5057303626,Good,True,HR,New York,Charlie Brown
EMP1919,Charlie,Garcia,30,Admin-Texas,Active,2021-10-10,90216.76,charlie.garcia@example.com,9246320373,Average,True,Admin,Texas,Charlie Garcia
EMP1920,Frank,Jones,30,Admin-Illinois,Pending,2020-03-12,96588.73,frank.jones@example.com,7677537259,Average,True,Admin,Illinois,Frank Jones
EMP1921,Charlie,Davis,35,Finance-Illinois,Active,2022-12-28,71109.18,charlie.davis@example.com,3214505765,Poor,True,Finance,Illinois,Charlie Davis
EMP1922,Grace,Smith,40,Admin-Florida,Inactive,2020-11-15,50300.6,grace.smith@example.com,1945887070,Good,False,Admin,Florida,Grace Smith
EMP1923,Frank,Davis,35,Finance-California,Pending,2023-09-27,60295.84,frank.davis@example.com,5534820127,Good,False,Finance,California,Frank Davis
EMP1924,Heidi,Smith,35,DevOps-Texas,Pending,2022-09-07,113012.21,heidi.smith@example.com,4008385075,Excellent,False,DevOps,Texas,Heidi Smith
EMP1925,Bob,Williams,35,Cloud Tech-Florida,Pending,2024-09-18,65425.54,bob.williams@example.com,5975954507,Poor,True,Cloud Tech,Florida,Bob Williams
EMP1926,Frank,Jones,25,Sales-Nevada,Active,2023-04-09,86850.37,frank.jones@example.com,9177680897,Excellent,True,Sales,Nevada,Frank Jones
EMP1927,Eva,Brown,30,Cloud Tech-Texas,Pending,2024-10-05,81182.07,eva.brown@example.com,1265742230,Good,True,Cloud Tech,Texas,Eva Brown
EMP1928,Bob,Miller,30,Finance-New York,Inactive,2021-10-12,92222.03,bob.miller@example.com,9646300401,Poor,True,Finance,New York,Bob Miller
EMP1929,Alice,Smith,35,Finance-New York,Pending,2024-10-14,79934.83,alice.smith@example.com,3693626893,Average,True,Finance,New York,Alice Smith
EMP1930,Alice,Davis,35,HR-California,Inactive,2022-07-01,111201.12,alice.davis@example.com,3012047136,Poor,False,HR,California,Alice Davis
EMP1931,Heidi,Brown,40,Finance-California,Active,2024-07-08,100960.05,heidi.brown@example.com,2711759573,Average,False,Finance,California,Heidi Brown
EMP1932,Grace,Smith,30,Sales-Illinois,Active,2020-10-21,64544.87,grace.smith@example.com,9885582983,Average,True,Sales,Illinois,Grace Smith
EMP1933,Frank,Smith,25,Sales-Florida,Active,2020-01-14,78662.24,frank.smith@example.com,9330674583,Poor,True,Sales,Florida,Frank Smith
EMP1934,Grace,Garcia,30,Sales-Florida,Pending,2023-03-09,102867.06,grace.garcia@example.com,7609441282,Average,True,Sales,Florida,Grace Garcia
EMP1935,Charlie,Smith,40,HR-Illinois,Inactive,2020-03-27,107595.95,charlie.smith@example.com,3372188565,Excellent,True,HR,Illinois,Charlie Smith
EMP1936,Eva,Miller,40,Sales-Nevada,Inactive,2021-04-04,86850.37,eva.miller@example.com,6954132970,Good,False,Sales,Nevada,Eva Miller
EMP1937,Eva,Jones,35,DevOps-Nevada,Inactive,2020-09-11,95766.91,eva.jones@example.com,5066626704,Average,True,DevOps,Nevada,Eva Jones
EMP1938,Grace,Miller,30,Finance-Nevada,Pending,2021-05-16,51990.98,grace.miller@example.com,5143776935,Excellent,True,Finance,Nevada,Grace Miller
EMP1939,Heidi,Johnson,25,Sales-Nevada,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,6343925294,Average,True,Sales,Nevada,Heidi Johnson
EMP1940,Eva,Brown,40,DevOps-Texas,Inactive,2022-11-15,85837.98000000001,eva.brown@example.com,9611110285,Good,True,DevOps,Texas,Eva Brown
EMP1941,Eva,Jones,30,Sales-Texas,Active,2021-10-16,82273.08,eva.jones@example.com,7120072023,Excellent,False,Sales,Texas,Eva Jones
EMP1942,Frank,Garcia,30,Cloud Tech-California,Inactive,2022-05-09,94537.3,frank.garcia@example.com,5591024509,Good,True,Cloud Tech,California,Frank Garcia
EMP1943,Alice,Jones,35,HR-Illinois,Pending,2020-06-06,85970.65,alice.jones@example.com,9109032670,Good,True,HR,Illinois,Alice Jones
EMP1944,Charlie,Jones,25,Sales-New York,Pending,2021-10-22,111071.02,charlie.jones@example.com,4949819420,Excellent,False,Sales,New York,Charlie Jones
EMP1945,Eva,Davis,35,DevOps-Nevada,Pending,2022-01-12,56708.34,eva.davis@example.com,7942817933,Excellent,False,DevOps,Nevada,Eva Davis
EMP1946,Charlie,Jones,25,Admin-Illinois,Inactive,2022-02-02,104516.55,charlie.jones@example.com,652775843,Excellent,False,Admin,Illinois,Charlie Jones
EMP1947,Charlie,Garcia,25,Admin-New York,Pending,2021-03-28,108210.15,charlie.garcia@example.com,6634533721,Poor,True,Admin,New York,Charlie Garcia
EMP1948,Bob,Miller,40,Finance-Texas,Active,2024-08-03,83516.345,bob.miller@example.com,109121721,Excellent,True,Finance,Texas,Bob Miller
EMP1949,Frank,Jones,35,DevOps-California,Active,2024-07-31,80935.65,frank.jones@example.com,1455937660,Excellent,False,DevOps,California,Frank Jones
EMP1950,Frank,Williams,30,DevOps-California,Active,2024-03-04,107020.19,frank.williams@example.com,8943705262,Excellent,False,DevOps,California,Frank Williams
EMP1951,Charlie,Brown,30,HR-New York,Active,2020-09-23,118677.67,charlie.brown@example.com,5100462775,Excellent,False,HR,New York,Charlie Brown
EMP1952,Bob,Jones,25,Cloud Tech-Florida,Inactive,2020-03-28,63744.57,bob.jones@example.com,5725659201,Average,False,Cloud Tech,Florida,Bob Jones
EMP1953,Alice,Brown,40,Cloud Tech-California,Active,2020-05-15,86618.37,alice.brown@example.com,4617520237,Poor,False,Cloud Tech,California,Alice Brown
EMP1954,Bob,Williams,25,Sales-New York,Pending,2021-02-13,62934.73,bob.williams@example.com,9743260054,Good,False,Sales,New York,Bob Williams
EMP1955,Bob,Williams,30,DevOps-California,Pending,2021-12-13,74654.23,bob.williams@example.com,9550178331,Excellent,True,DevOps,California,Bob Williams
EMP1956,David,Brown,30,Sales-Texas,Active,2024-08-05,86850.37,david.brown@example.com,5848689992,Average,True,Sales,Texas,David Brown
EMP1957,David,Smith,30,HR-New York,Pending,2020-01-09,118150.59,david.smith@example.com,6079848703,Average,True,HR,New York,David Smith
EMP1958,David,Johnson,30,DevOps-Florida,Inactive,2023-11-30,91256.64,david.johnson@example.com,5069176798,Average,False,DevOps,Florida,David Johnson
EMP1959,Bob,Davis,30,HR-Florida,Inactive,2021-03-14,85997.57,bob.davis@example.com,3593744038,Good,False,HR,Florida,Bob Davis
EMP1960,Frank,Smith,25,Finance-Texas,Pending,2020-10-05,84707.12,frank.smith@example.com,4640830372,Excellent,False,Finance,Texas,Frank Smith
EMP1961,Eva,Smith,30,DevOps-Texas,Active,2021-11-02,84559.9,eva.smith@example.com,6060148859,Poor,False,DevOps,Texas,Eva Smith
EMP1962,Heidi,Miller,30,DevOps-California,Pending,2024-09-18,81076.91,heidi.miller@example.com,8490793883,Poor,False,DevOps,California,Heidi Miller
EMP1963,Eva,Davis,40,Admin-Texas,Inactive,2023-10-22,87358.27,eva.davis@example.com,1368528305,Average,False,Admin,Texas,Eva Davis
EMP1964,Heidi,Davis,25,Finance-Florida,Pending,2023-09-10,97356.31,heidi.davis@example.com,1537012423,Good,True,Finance,Florida,Heidi Davis
EMP1965,Grace,Smith,40,DevOps-Illinois,Active,2024-02-27,114770.32,grace.smith@example.com,4626325143,Good,True,DevOps,Illinois,Grace Smith
EMP1966,Bob,Jones,35,Admin-California,Active,2023-05-03,109082.07,bob.jones@example.com,8811210313,Good,False,Admin,California,Bob Jones
EMP1967,David,Miller,40,DevOps-Florida,Inactive,2024-04-15,99944.57,david.miller@example.com,2175188780,Poor,True,DevOps,Florida,David Miller
EMP1968,Eva,Miller,40,HR-Florida,Pending,2023-05-20,116509.72,eva.miller@example.com,7941515262,Average,False,HR,Florida,Eva Miller
EMP1969,Eva,Williams,30,Finance-Texas,Active,2021-05-28,84253.9,eva.williams@example.com,8409112251,Excellent,True,Finance,Texas,Eva Williams
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,Active,2024-08-27,54776.01,charlie.garcia@example.com,8837505660,Poor,False,Cloud Tech,Nevada,Charlie Garcia
EMP1971,Charlie,Davis,40,Sales-Nevada,Inactive,2020-11-08,71192.68,charlie.davis@example.com,8632397912,Average,False,Sales,Nevada,Charlie Davis
EMP1972,Bob,Smith,30,Finance-Florida,Active,2021-08-24,96346.53,bob.smith@example.com,7876553006,Average,True,Finance,Florida,Bob Smith
EMP1973,Eva,Williams,30,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,3095055604,Excellent,True,HR,Illinois,Eva Williams
EMP1974,Grace,Brown,25,Finance-Florida,Inactive,2024-10-12,76343.56,grace.brown@example.com,7121988191,Excellent,False,Finance,Florida,Grace Brown
EMP1975,Alice,Johnson,30,Sales-Nevada,Inactive,2024-12-16,99424.14,alice.johnson@example.com,7788519052,Excellent,False,Sales,Nevada,Alice Johnson
EMP1976,Charlie,Garcia,35,DevOps-Florida,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,4864010423,Good,True,DevOps,Florida,Charlie Garcia
EMP1977,Heidi,Garcia,40,Sales-New York,Pending,2020-04-24,77396.94,heidi.garcia@example.com,6245618516,Excellent,True,Sales,New York,Heidi Garcia
EMP1978,Grace,Garcia,30,DevOps-California,Inactive,2021-10-18,54299.68,grace.garcia@example.com,4460045211,Average,False,DevOps,California,Grace Garcia
EMP1979,Charlie,Miller,35,HR-Nevada,Pending,2020-02-25,103563.58,charlie.miller@example.com,8991511454,Excellent,True,HR,Nevada,Charlie Miller
EMP1980,Grace,Brown,25,Finance-California,Inactive,2022-04-23,74588.85,grace.brown@example.com,1293913043,Average,False,Finance,California,Grace Brown
EMP1981,David,Garcia,30,DevOps-California,Pending,2020-06-22,113727.23,david.garcia@example.com,8818984840,Poor,False,DevOps,California,David Garcia
EMP1982,Eva,Brown,25,HR-New York,Active,2023-01-07,72828.18,eva.brown@example.com,6046154020,Good,False,HR,New York,Eva Brown
EMP1983,Grace,Jones,30,Sales-Florida,Inactive,2020-02-11,98717.09,grace.jones@example.com,1901707567,Poor,False,Sales,Florida,Grace Jones
EMP1984,Frank,Garcia,40,Sales-Florida,Inactive,2023-03-18,56840.8,frank.garcia@example.com,1429831521,Poor,True,Sales,Florida,Frank Garcia
EMP1985,David,Johnson,35,Finance-Illinois,Pending,2021-11-26,61663.91,david.johnson@example.com,9107322835,Average,True,Finance,Illinois,David Johnson
EMP1986,Grace,Brown,30,Finance-Nevada,Active,2024-09-17,109523.4,grace.brown@example.com,849378305,Poor,True,Finance,Nevada,Grace Brown
EMP1987,Eva,Brown,25,HR-Illinois,Inactive,2024-07-05,65812.02,eva.brown@example.com,3963845268,Average,True,HR,Illinois,Eva Brown
EMP1988,Bob,Johnson,30,Cloud Tech-Illinois,Inactive,2021-07-13,54708.88,bob.johnson@example.com,6944391648,Excellent,True,Cloud Tech,Illinois,Bob Johnson
EMP1989,Heidi,Garcia,40,Admin-California,Active,2023-08-27,107661.73,heidi.garcia@example.com,7016934291,Excellent,True,Admin,California,Heidi Garcia
EMP1990,Eva,Johnson,40,DevOps-Illinois,Inactive,2021-02-13,79002.0,eva.johnson@example.com,9132033015,Average,True,DevOps,Illinois,Eva Johnson
EMP1991,Heidi,Brown,30,Admin-Texas,Pending,2023-12-11,86135.69,heidi.brown@example.com,2341903105,Excellent,False,Admin,Texas,Heidi Brown
EMP1992,Heidi,Johnson,30,DevOps-Nevada,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,1537221555,Good,True,DevOps,Nevada,Heidi Johnson
EMP1993,Grace,Brown,30,DevOps-Nevada,Active,2022-12-05,64045.36,grace.brown@example.com,6847323652,Poor,True,DevOps,Nevada,Grace Brown
EMP1994,David,Brown,30,DevOps-Nevada,Inactive,2024-09-24,80477.21,david.brown@example.com,3774604066,Good,False,DevOps,Nevada,David Brown
EMP1995,Bob,Jones,30,Finance-California,Inactive,2023-08-16,61240.9,bob.jones@example.com,2007843613,Poor,True,Finance,California,Bob Jones
EMP1996,David,Smith,40,Admin-Texas,Active,2021-01-28,51939.29,david.smith@example.com,2442607818,Excellent,True,Admin,Texas,David Smith
EMP1997,Eva,Brown,40,Finance-Illinois,Inactive,2022-05-14,95284.54,eva.brown@example.com,7543734763,Good,False,Finance,Illinois,Eva Brown
EMP1998,Charlie,Garcia,35,Admin-Texas,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,2737203762,Excellent,True,Admin,Texas,Charlie Garcia
EMP1999,Charlie,Williams,25,DevOps-Florida,Active,2020-04-23,110170.88,charlie.williams@example.com,8821458413,Poor,True,DevOps,Florida,Charlie Williams
EMP2000,Charlie,Miller,25,HR-Nevada,Pending,2024-06-10,52615.44,charlie.miller@example.com,8460191343,Average,True,HR,Nevada,Charlie Miller
EMP2001,Eva,Davis,30,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.davis@example.com,3899827801,Average,False,DevOps,Illinois,Eva Davis
EMP2002,Bob,Smith,35,Finance-Illinois,Pending,2020-06-29,63049.22,bob.smith@example.com,586950731,Good,True,Finance,Illinois,Bob Smith
EMP2003,Frank,Smith,35,HR-California,Pending,2023-02-15,115229.12,frank.smith@example.com,1464493698,Excellent,True,HR,California,Frank Smith
EMP2004,Grace,Smith,25,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.smith@example.com,9516793349,Excellent,False,DevOps,Illinois,Grace Smith
EMP2005,Frank,Jones,30,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.jones@example.com,5573857367,Good,True,Finance,Illinois,Frank Jones
EMP2006,Grace,Brown,30,HR-Illinois,Inactive,2023-10-25,77821.79,grace.brown@example.com,119236036,Average,False,HR,Illinois,Grace Brown
EMP2007,Charlie,Jones,35,DevOps-Texas,Active,2022-07-14,69146.95,charlie.jones@example.com,6811872332,Poor,False,DevOps,Texas,Charlie Jones
EMP2008,Grace,Brown,35,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.brown@example.com,5104096148,Good,True,Admin,Nevada,Grace Brown
EMP2009,David,Garcia,30,Finance-Illinois,Pending,2024-06-11,62603.98,david.garcia@example.com,7315391148,Poor,False,Finance,Illinois,David Garcia
EMP2010,Bob,Jones,35,Sales-Nevada,Active,2024-06-10,71148.27,bob.jones@example.com,8307482072,Average,False,Sales,Nevada,Bob Jones
EMP2011,David,Jones,40,Admin-California,Inactive,2022-09-21,52031.74,david.jones@example.com,6511893939,Excellent,True,Admin,California,David Jones
EMP2012,Grace,Miller,35,DevOps-Florida,Inactive,2023-04-15,85837.98000000001,grace.miller@example.com,6557820189,Average,False,DevOps,Florida,Grace Miller
EMP2013,Eva,Williams,30,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,4322302332,Good,False,HR,Illinois,Eva Williams
EMP2014,Grace,Jones,30,Finance-Nevada,Pending,2021-05-16,51990.98,grace.jones@example.com,2470739200,Excellent,True,Finance,Nevada,Grace Jones
EMP2015,David,Miller,30,HR-California,Active,2023-08-19,85518.88,david.miller@example.com,3546212759,Good,True,HR,California,David Miller
EMP2016,David,Johnson,30,Cloud Tech-Texas,Inactive,2021-11-07,100215.06,david.johnson@example.com,2508261122,Good,True,Cloud Tech,Texas,David Johnson
EMP2017,Charlie,Williams,40,Finance-New York,Active,2023-10-04,114587.11,charlie.williams@example.com,1261632487,Average,False,Finance,New York,Charlie Williams
EMP2018,Alice,Garcia,30,HR-Florida,Inactive,2024-12-16,71318.79,alice.garcia@example.com,8995729892,Good,True,HR,Florida,Alice Garcia
EMP2019,Heidi,Jones,30,DevOps-Illinois,Pending,2021-02-22,77764.24,heidi.jones@example.com,7629745492,Average,False,DevOps,Illinois,Heidi Jones
